Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
45,861.59,1.450,-12.109,6.8701389730798e+01,2.2126,68.1328,0.4035,14.6294,0.5035,0.0000,1.1190,0.1100,0.6743,0.0000,0.0000,2.5886,3.8527,3.0551,0.2224,4.7088,0.0000,0.0000,0.0000,0.0000,-1.1358723259549e+03,-9.2799780618579e+02,1.8319084943518e+02,3.1050497923588e+01,9.5010808332404e+01,5.2965177e-01,5.0889580e-02,1.8720236e-03,3.7074404e-03,5.0162514e+00,2.5637990e-02,2.6581529e-03,9.3877401e-03,2.2716241e+00,9.9441406e-01,2.6738707e-02,3.5756189e-06,5.6054369e-03,3.1466469e-01,6.6093653e-01,4.1630318e-01,4.1630318e-01,4.1630318e-01,2.1991641e-01,5.2607,3.1298554000044e+01,2.6873,-4.9417742649331e+02,-4.1646547751194e+02,6.8484189216506e+01,1.1646982448891e+01,3.7498124344266e+01,-1.6300497524482e+03,-1.3444632836977e+03, 2.5167503865168e+02, 4.2697480372479e+01, 1.3250893267667e+02, 5.6434917824752e-03,-8.8750685018533e-04, 1.3217388317164e-04, 2.0785930280733e-05, 4.5988570168741e-03,-5.6345974409231e-04, 1.4810896199447e-04, 1.8146560659959e-05
46,861.59,1.450,-12.109,6.8769246360140e+01,2.2126,68.1329,0.4035,14.6294,0.5035,0.0000,1.1190,0.1100,0.6743,0.0000,0.0000,2.5886,3.8526,3.0551,0.2224,4.7088,0.0000,0.0000,0.0000,0.0000,-1.1369940861023e+03,-9.2891458785868e+02,1.8337165951025e+02,3.1081167159472e+01,9.5104613178319e+01,5.2965256e-01,5.0889738e-02,1.8720062e-03,3.7074256e-03,5.0162683e+00,2.5637860e-02,2.6581771e-03,9.3876692e-03,2.2716296e+00,9.9441547e-01,2.6738545e-02,3.5755641e-06,5.6054254e-03,3.1466806e-01,6.6093539e-01,4.1630256e-01,4.1630256e-01,4.1630256e-01,2.1991690e-01,5.2607,3.1230753598565e+01,2.7571,-4.9239914746285e+02,-4.1567723022742e+02,6.7611780127398e+01,1.1327243910720e+01,3.7171242453678e+01,-1.6293932335652e+03,-1.3445918180861e+03, 2.5098343963764e+02, 4.2408411070193e+01, 1.3227585563200e+02, 5.1613233699018e-03,-6.8213400959318e-04, 1.2170518158200e-04, 1.6084875438133e-05, 4.6033929719904e-03,-5.6401586386291e-04, 1.4810875500174e-04, 1.8146547102592e-05
47,861.60,1.450,-12.109,6.8771925761718e+01,2.2126,68.1324,0.4035,14.6296,0.5035,0.0000,1.1190,0.1099,0.6744,0.0000,0.0000,2.5887,3.8527,3.0550,0.2224,4.7088,0.0000,0.0000,0.0000,0.0000,-1.1370393776186e+03,-9.2894945245210e+02,1.8337967899555e+02,3.1082374474420e+01,9.5108575868796e+01,5.2964717e-01,5.0888663e-02,1.8721249e-03,3.7075263e-03,5.0161530e+00,2.5638744e-02,2.6580119e-03,9.3881528e-03,2.2715917e+00,9.9440590e-01,2.6739650e-02,3.5759379e-06,5.6055036e-03,3.1464506e-01,6.6094314e-01,4.1630679e-01,4.1630679e-01,4.1630679e-01,2.1991357e-01,5.2606,3.1228074478144e+01,2.7572,-4.9235567652323e+02,-4.1564083631984e+02,6.7605112354365e+01,1.1325825883475e+01,3.7167700770841e+01,-1.6293950541418e+03,-1.3445902887719e+03, 2.5098479134992e+02, 4.2408200357895e+01, 1.3227627663964e+02, 5.1608106438006e-03,-6.8185955593821e-04, 1.2169369603631e-04, 1.6078483646649e-05, 4.6036156797114e-03,-5.6404064735182e-04, 1.4811016717851e-04, 1.8146639595248e-05
48,862.38,1.400,-12.099,6.7984004442083e+01,2.2140,68.3182,0.4072,14.5722,0.5017,0.0000,1.1162,0.1112,0.6734,0.0000,0.0000,2.5675,3.8201,3.0850,0.2250,4.6022,0.0000,0.0000,0.0000,0.0000,-1.1237703479798e+03,-9.1844755301984e+02,1.8081612006611e+02,3.0706252010394e+01,9.3893593180836e+01,5.3255218e-01,5.0774930e-02,1.8695878e-03,3.7279653e-03,5.1127941e+00,2.5926947e-02,2.7462996e-03,9.4013147e-03,2.3105508e+00,1.0085187e+00,2.6629814e-02,3.6155163e-06,5.6320082e-03,3.2238527e-01,6.5982904e-01,4.1967119e-01,4.1967119e-01,4.1967119e-01,2.1508986e-01,5.3223,3.2015912248682e+01,2.6752,-5.0603297043932e+02,-4.2635399889070e+02,7.0168743266375e+01,1.1967736407875e+01,3.8388263644899e+01,-1.6298033184191e+03,-1.3448015519105e+03, 2.5098486333249e+02, 4.2673988418269e+01, 1.3228185682573e+02, 5.6184917787816e-03,-9.2829515791690e-04, 1.3166080760280e-04, 2.1753184839866e-05, 4.4868284812901e-03,-5.5354416245592e-04, 1.4612100753199e-04, 1.8027083288073e-05
49,862.38,1.400,-12.099,6.8055167567902e+01,2.2140,68.3185,0.4072,14.5721,0.5017,0.0000,1.1162,0.1112,0.6734,0.0000,0.0000,2.5675,3.8200,3.0850,0.2250,4.6022,0.0000,0.0000,0.0000,0.0000,-1.1249462557888e+03,-9.1940950622623e+02,1.8100502568660e+02,3.0738395827053e+01,9.3991770615994e+01,5.3255445e-01,5.0775382e-02,1.8695376e-03,3.7279227e-03,5.1128425e+00,2.5926568e-02,2.7463712e-03,9.4011100e-03,2.3105668e+00,1.0085226e+00,2.6629356e-02,3.6153548e-06,5.6319739e-03,3.2239517e-01,6.5982573e-01,4.1966934e-01,4.1966934e-01,4.1966934e-01,2.1509125e-01,5.3224,3.1944832295574e+01,2.7504,-5.0415163599788e+02,-4.2553216773506e+02,6.9235885566278e+01,1.1614408717338e+01,3.8042757106381e+01,-1.6290978917867e+03,-1.3449416739613e+03, 2.5024091125287e+02, 4.2352804544391e+01, 1.3203452772238e+02, 5.0836875471521e-03,-6.8939139271122e-04, 1.2003189875711e-04, 1.6277349283650e-05, 4.4915072188817e-03,-5.5412244384934e-04, 1.4612041708854e-04, 1.8027044969004e-05
50,862.39,1.400,-12.099,6.8057782106473e+01,2.2140,68.3180,0.4072,14.5723,0.5018,0.0000,1.1163,0.1112,0.6735,0.0000,0.0000,2.5676,3.8201,3.0849,0.2249,4.6022,0.0000,0.0000,0.0000,0.0000,-1.1249904426300e+03,-9.1944352324038e+02,1.8101283758744e+02,3.0739572851589e+01,9.3995632193526e+01,5.3254911e-01,5.0774323e-02,1.8696552e-03,3.7280227e-03,5.1127291e+00,2.5927457e-02,2.7462034e-03,9.4015900e-03,2.3105293e+00,1.0085134e+00,2.6630429e-02,3.6157336e-06,5.6320543e-03,3.2237197e-01,6.5983349e-01,4.1967367e-01,4.1967367e-01,4.1967367e-01,2.1508800e-01,5.3222,3.1942218076865e+01,2.7506,-5.0410925036566e+02,-4.2549664540461e+02,6.9229403857758e+01,1.1613018790277e+01,3.8039312263091e+01,-1.6290996929956e+03,-1.3449401686450e+03, 2.5024224144520e+02, 4.2352591641867e+01, 1.3203494445662e+02, 5.0831749371902e-03,-6.8910513779227e-04, 1.2002039875561e-04, 1.6270672255888e-05, 4.4917217600175e-03,-5.5414642380596e-04, 1.4612180142201e-04, 1.8027134810278e-05
51,863.19,1.350,-12.089,6.7257975473324e+01,2.2155,68.5073,0.4111,14.5134,0.4999,0.0000,1.1134,0.1125,0.6723,0.0000,0.0000,2.5467,3.7855,3.1159,0.2276,4.4943,0.0000,0.0000,0.0000,0.0000,-1.1115245217545e+03,-9.0877874484911e+02,1.7841938871539e+02,3.0357409104554e+01,9.2764417403040e+01,5.3556626e-01,5.0668192e-02,1.8668444e-03,3.7494848e-03,5.2117336e+00,2.6225974e-02,2.8392228e-03,9.4125630e-03,2.3506118e+00,1.0229429e+00,2.6522683e-02,3.6544628e-06,5.6586492e-03,3.3042947e-01,6.5864845e-01,4.2307260e-01,4.2307260e-01,4.2307260e-01,2.1013822e-01,5.3857,3.2741911864287e+01,2.6678,-5.1798750357355e+02,-4.3637195201104e+02,7.1822935311965e+01,1.2273042821413e+01,3.9271083110352e+01,-1.6295120253281e+03,-1.3451506968601e+03, 2.5024232402735e+02, 4.2630451925967e+01, 1.3203550051339e+02, 5.5602632773608e-03,-9.5875873607324e-04, 1.3042937679893e-04, 2.2489997003509e-05, 4.3738771323194e-03,-5.4344404681529e-04, 1.4407939482764e-04, 1.7901529242618e-05
52,863.19,1.350,-12.089,6.7328717114182e+01,2.2155,68.5077,0.4111,14.5132,0.4999,0.0000,1.1133,0.1125,0.6723,0.0000,0.0000,2.5467,3.7854,3.1160,0.2276,4.4943,0.0000,0.0000,0.0000,0.0000,-1.1126927904233e+03,-9.0973571624587e+02,1.7860631325075e+02,3.0389342483723e+01,9.2861773037192e+01,5.3557090e-01,5.0669104e-02,1.8667424e-03,3.7493978e-03,5.2118313e+00,2.6225190e-02,2.8393721e-03,9.4121460e-03,2.3506444e+00,1.0229507e+00,2.6521771e-02,3.6541268e-06,5.6585768e-03,3.3044996e-01,6.5864164e-01,4.2306871e-01,4.2306871e-01,4.2306871e-01,2.1014101e-01,5.3858,3.2671282571548e+01,2.7454,-5.1609614820684e+02,-4.3556094083845e+02,7.0872604629587e+01,1.1900244708996e+01,3.8923643825847e+01,-1.6287889386301e+03,-1.3452966570843e+03, 2.4947891788034e+02, 4.2289587192720e+01, 1.3178541686304e+02, 4.9944264424804e-03,-6.9314673887225e-04, 1.1810061942010e-04, 1.6390482501366e-05, 4.3784420158248e-03,-5.4401338656423e-04, 1.4407820827877e-04, 1.7901453012865e-05
53,863.19,1.350,-12.089,6.7331254094823e+01,2.2155,68.5072,0.4111,14.5134,0.4999,0.0000,1.1134,0.1125,0.6723,0.0000,0.0000,2.5467,3.7855,3.1159,0.2276,4.4944,0.0000,0.0000,0.0000,0.0000,-1.1127356588016e+03,-9.0976871961351e+02,1.7861388046825e+02,3.0390483486019e+01,9.2865515001706e+01,5.3556563e-01,5.0668066e-02,1.8668584e-03,3.7494968e-03,5.2117202e+00,2.6226081e-02,2.8392023e-03,9.4126202e-03,2.3506074e+00,1.0229419e+00,2.6522808e-02,3.6545089e-06,5.6586591e-03,3.3042666e-01,6.5864939e-01,4.2307313e-01,4.2307313e-01,4.2307313e-01,2.1013784e-01,5.3857,3.2668745948203e+01,2.7455,-5.1605505402343e+02,-4.3552646287423e+02,7.0866340160320e+01,1.1898889500749e+01,3.8920312375317e+01,-1.6287907128250e+03,-1.3452951824877e+03, 2.4948022062857e+02, 4.2289372986768e+01, 1.3178582737702e+02, 4.9939172620680e-03,-6.9284941356081e-04, 1.1808917724154e-04, 1.6383534789641e-05, 4.3786474173419e-03,-5.4403644671431e-04, 1.4407955764693e-04, 1.7901539702868e-05
54,864.02,1.300,-12.078,6.6519137450837e+01,2.2172,68.7003,0.4152,14.4528,0.4980,0.0000,1.1104,0.1139,0.6710,0.0000,0.0000,2.5262,3.7487,3.1478,0.2304,4.3852,0.0000,0.0000,0.0000,0.0000,-1.0990657064565e+03,-8.9893530710739e+02,1.7598935798225e+02,3.0002068858310e+01,9.1617481959887e+01,5.3870302e-01,5.0570051e-02,1.8637544e-03,3.7720463e-03,5.3131947e+00,2.6535596e-02,2.9373446e-03,9.4212163e-03,2.3918828e+00,1.0377053e+00,2.6417370e-02,3.6922320e-06,5.6853157e-03,3.3882407e-01,6.5739011e-01,4.2650804e-01,4.2650804e-01,4.2650804e-01,2.0505507e-01,5.4509,3.3480717945801e+01,2.6618,-5.3014154503129e+02,-4.4656959085566e+02,7.3490956938704e+01,1.2578199080058e+01,4.0163661031325e+01,-1.6292072514878e+03,-1.3455048979631e+03, 2.4948031492096e+02, 4.2580267938368e+01, 1.3178114299121e+02, 5.4910396078035e-03,-9.8819652726991e-04, 1.2895737564995e-04, 2.3207851315080e-05, 4.2597153982641e-03,-5.3312426136907e-04, 1.4198072200892e-04, 1.7769583287301e-05
55,864.01,1.300,-12.078,6.6587987484509e+01,2.2172,68.7010,0.4152,14.4525,0.4980,0.0000,1.1103,0.1139,0.6710,0.0000,0.0000,2.5261,3.7485,3.1480,0.2304,4.3852,0.0000,0.0000,0.0000,0.0000,-1.1002018964677e+03,-8.9986763507046e+02,1.7617027517531e+02,3.0033128754156e+01,9.1711952864490e+01,5.3871091e-01,5.0571596e-02,1.8635808e-03,3.7718976e-03,5.3133597e+00,2.6534239e-02,2.9376053e-03,9.4205056e-03,2.3919382e+00,1.0377181e+00,2.6415850e-02,3.6916475e-06,5.6851876e-03,3.3885958e-01,6.5737839e-01,4.2650120e-01,4.2650120e-01,4.2650120e-01,2.0505975e-01,5.4511,3.3412011916452e+01,2.7409,-5.2827460835016e+02,-4.4578738340134e+02,7.2537752735492e+01,1.2190014040054e+01,3.9820188640696e+01,-1.6284765048179e+03,-1.3456550184718e+03, 2.4870802791081e+02, 4.2223142794209e+01, 1.3153214150519e+02, 4.9008625227296e-03,-6.9648044633252e-04, 1.1607052906070e-04, 1.6495229872563e-05, 4.2640654243509e-03,-5.3367237854879e-04, 1.4197872819897e-04, 1.7769456619632e-05
56,864.02,1.300,-12.078,6.6590433403190e+01,2.2172,68.7005,0.4152,14.4527,0.4980,0.0000,1.1104,0.1139,0.6710,0.0000,0.0000,2.5262,3.7486,3.1479,0.2304,4.3852,0.0000,0.0000,0.0000,0.0000,-1.1002432190469e+03,-8.9989944829720e+02,1.7617755841003e+02,3.0034227658958e+01,9.1715555602836e+01,5.3870574e-01,5.0570583e-02,1.8636946e-03,3.7719950e-03,5.3132516e+00,2.6535129e-02,2.9374344e-03,9.4209714e-03,2.3919019e+00,1.0377097e+00,2.6416846e-02,3.6920306e-06,5.6852716e-03,3.3883630e-01,6.5738607e-01,4.2650568e-01,4.2650568e-01,4.2650568e-01,2.0505668e-01,5.4510,3.3409566390454e+01,2.7410,-5.2823502444624e+02,-4.4575413365495e+02,7.2531738325144e+01,1.2188700761465e+01,3.9816987953001e+01,-1.6284782434932e+03,-1.3456535819522e+03, 2.4870929673517e+02, 4.2222928420423e+01, 1.3153254355584e+02, 4.9003604280438e-03,-6.9617318713217e-04, 1.1605922685537e-04, 1.6488036552089e-05, 4.2642606949381e-03,-5.3369439903510e-04, 1.4198003502402e-04, 1.7769539643079e-05
57,864.87,1.250,-12.067,6.5765543361747e+01,2.2189,68.8975,0.4195,14.3904,0.4961,0.0000,1.1073,0.1153,0.6695,0.0000,0.0000,2.5060,3.7096,3.1809,0.2333,4.2747,0.0000,0.0000,0.0000,0.0000,-1.0863614417149e+03,-8.8889116922891e+02,1.7352067722671e+02,2.9639337420671e+01,9.0450067532850e+01,5.4197233e-01,5.0481296e-02,1.8602721e-03,3.7956964e-03,5.4173120e+00,2.6856340e-02,3.0411367e-03,9.4269701e-03,2.4344465e+00,1.0528257e+00,2.6313929e-02,3.7285553e-06,5.7119517e-03,3.4759914e-01,6.5604897e-01,4.2997794e-01,4.2997794e-01,4.2997794e-01,1.9983379e-01,5.5182,3.4234277213437e+01,2.6561,-5.4253764818787e+02,-4.5697125586167e+02,7.5188726674521e+01,1.2888783419764e+01,4.1072286449250e+01,-1.6288990899027e+03,-1.3458624250906e+03, 2.4870940390124e+02, 4.2528120840435e+01, 1.3152235398210e+02, 5.4184741101432e-03,-1.0203815916268e-03, 1.2740920602801e-04, 2.3993103185897e-05, 4.1442131478566e-03,-5.2256852197749e-04, 1.3982138294921e-04, 1.7630911061225e-05
58,864.86,1.250,-12.067,6.5831785508363e+01,2.2189,68.8986,0.4195,14.3899,0.4960,0.0000,1.1071,0.1154,0.6694,0.0000,0.0000,2.5058,3.7094,3.1811,0.2333,4.2746,0.0000,0.0000,0.0000,0.0000,-1.0874535880110e+03,-8.8978936890190e+02,1.7369358462127e+02,2.9669202195428e+01,9.0540638014720e+01,5.4198438e-01,5.0483644e-02,1.8600069e-03,3.7954681e-03,5.4175620e+00,2.6854228e-02,3.0415455e-03,9.4258829e-03,2.4345311e+00,1.0528446e+00,2.6311655e-02,3.7276428e-06,5.7117484e-03,3.4765439e-01,6.5603091e-01,4.2996716e-01,4.2996716e-01,4.2996716e-01,1.9984083e-01,5.5185,3.4168213475583e+01,2.7366,-5.4071006316281e+02,-4.5622701846252e+02,7.4237830902591e+01,1.2485770905362e+01,4.0735131211813e+01,-1.6281636511738e+03,-1.3460163873644e+03, 2.4793141552386e+02, 4.2154973100790e+01, 1.3127576922653e+02, 4.8054964259988e-03,-7.0064613960201e-04, 1.1399595522239e-04, 1.6620723204515e-05, 4.1482997564732e-03,-5.2308947253233e-04, 1.3981837897591e-04, 1.7630722561624e-05
59,864.86,1.250,-12.067,6.5834126130906e+01,2.2189,68.8981,0.4195,14.3901,0.4960,0.0000,1.1072,0.1154,0.6694,0.0000,0.0000,2.5059,3.7095,3.1810,0.2333,4.2747,0.0000,0.0000,0.0000,0.0000,-1.0874931252400e+03,-8.8981980613942e+02,1.7370054262075e+02,2.9670252623704e+01,9.0544080924697e+01,5.4197934e-01,5.0482662e-02,1.8601178e-03,3.7955635e-03,5.4174575e+00,2.6855112e-02,3.0413745e-03,9.4263376e-03,2.4344957e+00,1.0528367e+00,2.6312606e-02,3.7280244e-06,5.7118334e-03,3.4763128e-01,6.5603846e-01,4.2997167e-01,4.2997167e-01,4.2997167e-01,1.9983789e-01,5.5184,3.4165873278139e+01,2.7367,-5.4067221958164e+02,-4.5619519082380e+02,7.4232100725556e+01,1.2484507305224e+01,4.0732079367336e+01,-1.6281653448216e+03,-1.3460149969632e+03, 2.4793264334631e+02, 4.2154759928928e+01, 1.3127616029203e+02, 4.8050054218761e-03,-7.0033053394400e-04, 1.1398488403154e-04, 1.6613320420392e-05, 4.1484838993578e-03,-5.2311033128868e-04, 1.3981963524111e-04, 1.7630801393000e-05
60,865.74,1.200,-12.055,6.4996016714249e+01,2.2207,69.0994,0.4241,14.3259,0.4940,0.0000,1.1040,0.1168,0.6676,0.0000,0.0000,2.4861,3.6681,3.2151,0.2363,4.1627,0.0000,0.0000,0.0000,0.0000,-1.0733920224786e+03,-8.7863068384993e+02,1.7101008015595e+02,2.9268672236668e+01,8.9260532806641e+01,5.4538485e-01,5.0402798e-02,1.8563486e-03,3.8204833e-03,5.5242279e+00,2.7188746e-02,3.1511219e-03,9.4294938e-03,2.4783927e+00,1.0683253e+00,2.6212437e-02,3.7631280e-06,5.7384899e-03,3.5678776e-01,6.5461983e-01,4.3348265e-01,4.3348265e-01,4.3348265e-01,1.9446752e-01,5.5878,3.5003765840315e+01,2.6504,-5.5519855445815e+02,-4.6759222750357e+02,7.6922684451408e+01,1.3207058917583e+01,4.1999651950417e+01,-1.6285905769368e+03,-1.3462229113535e+03, 2.4793276460736e+02, 4.2475731154251e+01, 1.3126018475706e+02, 5.3452309405326e-03,-1.0571933007987e-03, 1.2584199954373e-04, 2.4889349095829e-05, 4.0272988835076e-03,-5.1176743394682e-04, 1.3759759414239e-04, 1.7485160577448e-05
61,865.71,1.200,-12.056,6.5059199349631e+01,2.2207,69.1009,0.4241,14.3252,0.4939,0.0000,1.1038,0.1169,0.6675,0.0000,0.0000,2.4858,3.6677,3.2154,0.2363,4.1626,0.0000,0.0000,0.0000,0.0000,-1.0744325472318e+03,-8.7948883711911e+02,1.7117369356000e+02,2.9297140442485e+01,8.9346557650389e+01,5.4540198e-01,5.0406120e-02,1.8559719e-03,3.8201569e-03,5.5245802e+00,2.7185688e-02,3.1517180e-03,9.4279475e-03,2.4785129e+00,1.0683512e+00,2.6209277e-02,3.7618039e-06,5.7381899e-03,3.5686773e-01,6.5459398e-01,4.3346686e-01,4.3346686e-01,4.3346686e-01,1.9447738e-01,5.5882,3.4940799059290e+01,2.7322,-5.5341856833005e+02,-4.6689200576077e+02,7.5976143562029e+01,1.2788462105266e+01,4.1669988945769e+01,-1.6278511155618e+03,-1.3463808428799e+03, 2.4714983712203e+02, 4.2085602547752e+01, 1.3101654659616e+02, 4.7091818003377e-03,-7.0627210632089e-04, 1.1189531609995e-04, 1.6781798609620e-05, 4.0310928690309e-03,-5.1225758106085e-04, 1.3759338994003e-04, 1.7484900346042e-05
62,865.72,1.200,-12.056,6.5061419743225e+01,2.2207,69.1005,0.4241,14.3254,0.4939,0.0000,1.1039,0.1169,0.6675,0.0000,0.0000,2.4859,3.6678,3.2153,0.2363,4.1626,0.0000,0.0000,0.0000,0.0000,-1.0744700478712e+03,-8.7951770362747e+02,1.7118028322144e+02,2.9298135729982e+01,8.9349819194506e+01,5.4539710e-01,5.0405174e-02,1.8560791e-03,3.8202499e-03,5.5244799e+00,2.7186559e-02,3.1515482e-03,9.4283878e-03,2.4784787e+00,1.0683438e+00,2.6210177e-02,3.7621809e-06,5.7382754e-03,3.5684496e-01,6.5460134e-01,4.3347136e-01,4.3347136e-01,4.3347136e-01,1.9447457e-01,5.5880,3.4938579119124e+01,2.7323,-5.5338270564886e+02,-4.6686180376558e+02,7.5970732983025e+01,1.2787256467475e+01,4.1667104674902e+01,-1.6278527535200e+03,-1.3463795073930e+03, 2.4715101620446e+02, 4.2085392197457e+01, 1.3101692386941e+02, 4.7087062375703e-03,-7.0595027384193e-04, 1.1188457542413e-04, 1.6774235357716e-05, 4.0312648910895e-03,-5.1227715479214e-04, 1.3759458718611e-04, 1.7484974454122e-05
63,866.62,1.150,-12.044,6.4209687132088e+01,2.2226,69.3062,0.4289,14.2593,0.4918,0.0000,1.1006,0.1184,0.6655,0.0000,0.0000,2.4665,3.6239,3.2505,0.2395,4.0490,0.0000,0.0000,0.0000,0.0000,-1.0601428276193e+03,-8.6814234400899e+02,1.6845514975290e+02,2.8889672090762e+01,8.8047673775017e+01,5.4895210e-01,5.0335514e-02,1.8519324e-03,3.8464574e-03,5.6340927e+00,2.7533377e-02,3.2678779e-03,9.4284342e-03,2.5238184e+00,1.0842265e+00,2.6113011e-02,3.7956104e-06,5.7648517e-03,3.6642613e-01,6.5309749e-01,4.3702256e-01,4.3702256e-01,4.3702256e-01,1.8894913e-01,5.6597,3.5790053852709e+01,2.6444,-5.6813960086589e+02,-4.7844409038193e+02,7.8696003086140e+01,1.3534158563504e+01,4.2947206790482e+01,-1.6282824284852e+03,-1.3465864343909e+03, 2.4715115283904e+02, 4.2423830654265e+01, 1.3099488056550e+02, 5.2722820361563e-03,-1.0999408955962e-03, 1.2427642565149e-04, 2.5927429905146e-05, 3.9089285651088e-03,-5.0071469932635e-04, 1.3530539747313e-04, 1.7331962015812e-05
64,866.59,1.150,-12.044,6.4269466942429e+01,2.2226,69.3082,0.4289,14.2583,0.4916,0.0000,1.1002,0.1184,0.6653,0.0000,0.0000,2.4661,3.6234,3.2509,0.2395,4.0489,0.0000,0.0000,0.0000,0.0000,-1.0611259570330e+03,-8.6895598510269e+02,1.6860848778731e+02,2.8916591809640e+01,8.8128662457764e+01,5.4897520e-01,5.0339975e-02,1.8514247e-03,3.8460140e-03,5.6345638e+00,2.7529171e-02,3.2687030e-03,9.4263472e-03,2.5239806e+00,1.0842603e+00,2.6108846e-02,3.7937876e-06,5.7644315e-03,3.6653604e-01,6.5306239e-01,4.3700063e-01,4.3700063e-01,4.3700063e-01,1.8896220e-01,5.6602,3.5730530707258e+01,2.7278,-5.6641293809405e+02,-4.7779261411524e+02,7.7754805619214e+01,1.3098641478517e+01,4.2625809080760e+01,-1.6275388951270e+03,-1.3467485992179e+03, 2.4636329340653e+02, 4.2015233288157e+01, 1.3075447153852e+02, 4.6122173911943e-03,-7.1379928363989e-04, 1.0977488473197e-04, 1.6989059152531e-05, 3.9124096548425e-03,-5.0117143722872e-04, 1.3529981958448e-04, 1.7331621946596e-05
65,866.60,1.150,-12.044,6.4271551516167e+01,2.2226,69.3078,0.4289,14.2585,0.4917,0.0000,1.1003,0.1184,0.6654,0.0000,0.0000,2.4662,3.6235,3.2508,0.2395,4.0490,0.0000,0.0000,0.0000,0.0000,-1.0611611588281e+03,-8.6898307783933e+02,1.6861466428310e+02,2.8917525029893e+01,8.8131720229935e+01,5.4897052e-01,5.0339072e-02,1.8515275e-03,3.8461038e-03,5.6344684e+00,2.7530023e-02,3.2685360e-03,9.4267697e-03,2.5239477e+00,1.0842534e+00,2.6109689e-02,3.7941566e-06,5.7645166e-03,3.6651379e-01,6.5306950e-01,4.3700507e-01,4.3700507e-01,4.3700507e-01,1.8895955e-01,5.6601,3.5728446609854e+01,2.7279,-5.6637930659116e+02,-4.7776425043131e+02,7.7749751001481e+01,1.3097502625420e+01,4.2623111686871e+01,-1.6275404654193e+03,-1.3467473282706e+03, 2.4636441528458e+02, 4.2015027655314e+01, 1.3075483191681e+02, 4.6117619523058e-03,-7.1347398031548e-04, 1.0976458209525e-04, 1.6981399754601e-05, 3.9125685766977e-03,-5.0118960252257e-04, 1.3530094891084e-04, 1.7331690800111e-05
66,867.52,1.100,-12.032,6.3405847647799e+01,2.2246,69.5184,0.4340,14.1903,0.4894,0.0000,1.0969,0.1200,0.6631,0.0000,0.0000,2.4472,3.5770,3.2873,0.2428,3.9337,0.0000,0.0000,0.0000,0.0000,-1.0466019635377e+03,-8.5741685132063e+02,1.6585393955760e+02,2.8502012649213e+01,8.6810527430144e+01,5.5268646e-01,5.0280491e-02,1.8469704e-03,3.8736711e-03,5.7470653e+00,2.7890827e-02,3.3920436e-03,9.4234165e-03,2.5708290e+00,1.1005538e+00,2.6015812e-02,3.8256277e-06,5.7909459e-03,3.7655382e-01,6.5147683e-01,4.4059811e-01,4.4059811e-01,4.4059811e-01,1.8327120e-01,5.7343,3.6593847831692e+01,2.6382,-5.8137265500447e+02,-4.8953635352703e+02,8.0510629065566e+01,1.3870834324164e+01,4.3915919552745e+01,-1.6279746185421e+03,-1.3469532048477e+03, 2.4636456862317e+02, 4.2372846973376e+01, 1.3072644698289e+02, 5.2000468969733e-03,-1.1498696727469e-03, 1.2272120634803e-04, 2.7136946296514e-05, 3.7890761311323e-03,-4.8940596785659e-04, 1.3294065151701e-04, 1.7170926624724e-05
