Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
82,872.81,0.850,-11.957,5.9354715808700e+01,2.2367,70.6395,0.4650,13.8206,0.4775,0.0000,1.0800,0.1291,0.6479,0.0000,0.0000,2.3605,3.3042,3.4859,0.2612,3.3287,0.0000,0.0000,0.0000,0.0000,-9.7838022123041e+02,-8.0327455342128e+02,1.5280221011100e+02,2.6536339854491e+01,8.0589847118161e+01,5.7396861e-01,5.0156694e-02,1.8208590e-03,4.0386669e-03,6.3570803e+00,2.9978311e-02,4.1346747e-03,9.3609068e-03,2.8312088e+00,1.1891256e+00,2.5635301e-02,3.9588626e-06,5.9224595e-03,4.3403090e-01,6.4236353e-01,4.5949314e-01,4.5949314e-01,4.5949314e-01,1.5200998e-01,6.1461,4.0645284191265e+01,2.7524,-6.4710926393436e+02,-5.4570869086658e+02,8.8485038006689e+01,1.4767116209495e+01,4.8472813686022e+01,-1.6254894851648e+03,-1.3489832442879e+03, 2.4128724811768e+02, 4.1303456063986e+01, 1.2906266080418e+02, 3.6077678862846e-03,-4.5350247282827e-04, 8.7347845194736e-05, 1.0979770606259e-05, 3.1831447365733e-03,-4.3088502579817e-04, 1.1995417431446e-04, 1.6237545500280e-05
83,872.82,0.850,-11.957,5.9355110984019e+01,2.2367,70.6394,0.4650,13.8206,0.4775,0.0000,1.0800,0.1291,0.6479,0.0000,0.0000,2.3605,3.3043,3.4859,0.2612,3.3287,0.0000,0.0000,0.0000,0.0000,-9.7838688853988e+02,-8.0327954437572e+02,1.5280333697672e+02,2.6536502842185e+01,8.0590410158814e+01,5.7396807e-01,5.0156430e-02,1.8208924e-03,4.0387084e-03,6.3570740e+00,2.9978752e-02,4.1346456e-03,9.3610334e-03,2.8312089e+00,1.1891275e+00,2.5635538e-02,3.9590072e-06,5.9225014e-03,4.3402507e-01,6.4236542e-01,4.5949564e-01,4.5949564e-01,4.5949564e-01,1.5200775e-01,6.1461,4.0644889017065e+01,2.7524,-6.4710320459854e+02,-5.4570327993619e+02,8.8484277638694e+01,1.4766971492358e+01,4.8472353365368e+01,-1.6254900931384e+03,-1.3489828243119e+03, 2.4128761461542e+02, 4.1303474334542e+01, 1.2906276352418e+02, 3.6077750039897e-03,-4.5350383457767e-04, 8.7347978883521e-05, 1.0979798718734e-05, 3.1831560532346e-03,-4.3088662624393e-04, 1.1995386401008e-04, 1.6237506080076e-05
84,873.92,0.800,-11.941,5.8400912072478e+01,2.2396,70.8851,0.4725,13.7374,0.4746,0.0000,1.0756,0.1312,0.6435,0.0000,0.0000,2.3443,3.2390,3.5305,0.2654,3.2008,0.0000,0.0000,0.0000,0.0000,-9.6235644321050e+02,-7.9050612854531e+02,1.4981643779051e+02,2.6076366805173e+01,7.9149160227834e+01,5.7894117e-01,5.0187322e-02,1.8133400e-03,4.0765185e-03,6.4911698e+00,3.0448464e-02,4.3169598e-03,9.3309107e-03,2.8899561e+00,1.2085896e+00,2.5569251e-02,3.9726698e-06,5.9466649e-03,4.4764037e-01,6.4019860e-01,4.6342122e-01,4.6342122e-01,4.6342122e-01,1.4516834e-01,6.2399,4.1598418391876e+01,2.6425,-6.6359767419924e+02,-5.5867307196263e+02,9.1471640155562e+01,1.5742082697250e+01,4.9845213315142e+01,-1.6259541174097e+03,-1.3491792005079e+03, 2.4128807794607e+02, 4.1818449502423e+01, 1.2899437354298e+02, 4.3663161215544e-03,-1.2844273770282e-03, 1.0441123890309e-04, 3.0714371104405e-05, 3.0527446950712e-03,-4.1775843686007e-04, 1.1706940302994e-04, 1.6020576792055e-05
85,873.92,0.800,-11.941,5.8463518638289e+01,2.2396,70.8851,0.4725,13.7374,0.4746,0.0000,1.0756,0.1312,0.6435,0.0000,0.0000,2.3443,3.2390,3.5305,0.2654,3.2008,0.0000,0.0000,0.0000,0.0000,-9.6338810230376e+02,-7.9135356178227e+02,1.4997704303347e+02,2.6104321022265e+01,7.9234009195652e+01,5.7894117e-01,5.0187322e-02,1.8133400e-03,4.0765185e-03,6.4911698e+00,3.0448464e-02,4.3169598e-03,9.3309107e-03,2.8899561e+00,1.2085896e+00,2.5569251e-02,3.9726698e-06,5.9466649e-03,4.4764037e-01,6.4019860e-01,4.6342122e-01,4.6342122e-01,4.6342122e-01,1.4516834e-01,6.2399,4.1536481361676e+01,2.7494,-6.6182403382805e+02,-5.5800072835762e+02,9.0511546723200e+01,1.5107530364979e+01,4.9556882954043e+01,-1.6252121361318e+03,-1.3493542901399e+03, 2.4048858975667e+02, 4.1211851387244e+01, 1.2879089214969e+02, 3.4909412541304e-03,-4.4141120830881e-04, 8.4707217380944e-05, 1.0710783268656e-05, 3.0560172785793e-03,-4.1820627954167e-04, 1.1706940302997e-04, 1.6020576792056e-05
86,873.92,0.800,-11.941,5.8463813411785e+01,2.2396,70.8851,0.4725,13.7375,0.4746,0.0000,1.0756,0.1312,0.6435,0.0000,0.0000,2.3443,3.2390,3.5305,0.2654,3.2008,0.0000,0.0000,0.0000,0.0000,-9.6339307628417e+02,-7.9135728366813e+02,1.4997788406154e+02,2.6104442573559e+01,7.9234428972850e+01,5.7894075e-01,5.0187122e-02,1.8133653e-03,4.0765504e-03,6.4911644e+00,3.0448805e-02,4.3169363e-03,9.3310068e-03,2.8899558e+00,1.2085910e+00,2.5569428e-02,3.9727807e-06,5.9466973e-03,4.4763576e-01,6.4020004e-01,4.6342312e-01,4.6342312e-01,4.6342312e-01,1.4516671e-01,6.2399,4.1536186600282e+01,2.7494,-6.6181952084684e+02,-5.5799668925656e+02,9.0510982408996e+01,1.5107422419783e+01,4.9556539926397e+01,-1.6252125971310e+03,-1.3493539729247e+03, 2.4048886647054e+02, 4.1211864993342e+01, 1.2879096889925e+02, 3.4909464867606e-03,-4.4141221187771e-04, 8.4707316383878e-05, 1.0710804083946e-05, 3.0560256441727e-03,-4.1820746147586e-04, 1.1706917838070e-04, 1.6020547471849e-05
87,875.06,0.750,-11.925,5.7493754986381e+01,2.2427,71.1382,0.4805,13.6512,0.4715,0.0000,1.0709,0.1334,0.6386,0.0000,0.0000,2.3286,3.1700,3.5767,0.2699,3.0704,0.0000,0.0000,0.0000,0.0000,-9.4709841152843e+02,-7.7836856295482e+02,1.4695020116613e+02,2.5636359840184e+01,7.7771805834898e+01,5.8419093e-01,5.0239120e-02,1.8051267e-03,4.1163675e-03,6.6297553e+00,3.0940693e-02,4.5129064e-03,9.2947090e-03,2.9513167e+00,1.2287367e+00,2.5508969e-02,3.9816830e-06,5.9700125e-03,4.6206345e-01,6.3792826e-01,4.6742002e-01,4.6742002e-01,4.6742002e-01,1.3810590e-01,6.3382,4.2505490938792e+01,2.6348,-6.7858271568195e+02,-5.7118007996422e+02,9.3539104419975e+01,1.6132626180280e+01,5.0943089626824e+01,-1.6256811272104e+03,-1.3495486429190e+03, 2.4048930558611e+02, 4.1768986020464e+01, 1.2871489546172e+02, 4.2902821824975e-03,-1.3922899574921e-03, 1.0271453993151e-04, 3.3333104059793e-05, 2.9245007504433e-03,-4.0485467781075e-04, 1.1407628729954e-04, 1.5792206082868e-05
88,875.06,0.750,-11.925,5.7555225709487e+01,2.2427,71.1382,0.4805,13.6512,0.4715,0.0000,1.0709,0.1334,0.6386,0.0000,0.0000,2.3286,3.1700,3.5767,0.2699,3.0704,0.0000,0.0000,0.0000,0.0000,-9.4811102279760e+02,-7.7920077296468e+02,1.4710731623245e+02,2.5663769522812e+01,7.7854957285752e+01,5.8419093e-01,5.0239120e-02,1.8051267e-03,4.1163675e-03,6.6297553e+00,3.0940693e-02,4.5129064e-03,9.2947090e-03,2.9513167e+00,1.2287367e+00,2.5508969e-02,3.9816830e-06,5.9700125e-03,4.6206345e-01,6.3792826e-01,4.6742002e-01,4.6742002e-01,4.6742002e-01,1.3810590e-01,6.3382,4.2444774290474e+01,2.7464,-6.7682725161141e+02,-5.7052610656153e+02,9.2579794158088e+01,1.5454622928953e+01,5.0662180694425e+01,-1.6249382744090e+03,-1.3497268795262e+03, 2.3968711039054e+02, 4.1118392451765e+01, 1.2851713798018e+02, 3.3730829934042e-03,-4.2909230244879e-04, 8.2033435459839e-05, 1.0435532054230e-05, 2.9276275452774e-03,-4.0528753716782e-04, 1.1407628729969e-04, 1.5792206082882e-05
89,875.06,0.750,-11.925,5.7555409728439e+01,2.2427,71.1382,0.4805,13.6512,0.4715,0.0000,1.0709,0.1334,0.6386,0.0000,0.0000,2.3286,3.1700,3.5767,0.2699,3.0704,0.0000,0.0000,0.0000,0.0000,-9.4811412836258e+02,-7.7920309568695e+02,1.4710784159861e+02,2.5663845384135e+01,7.7855219212878e+01,5.8419065e-01,5.0238993e-02,1.8051428e-03,4.1163881e-03,6.6297514e+00,3.0940913e-02,4.5128905e-03,9.2947702e-03,2.9513163e+00,1.2287376e+00,2.5509080e-02,3.9817541e-06,5.9700335e-03,4.6206040e-01,6.3792919e-01,4.6742122e-01,4.6742122e-01,4.6742122e-01,1.3810490e-01,6.3382,4.2444590286834e+01,2.7464,-6.7682443894115e+02,-5.7052358312872e+02,9.2579443810999e+01,1.5454555547782e+01,5.0661966784569e+01,-1.6249385673037e+03,-1.3497266788157e+03, 2.3968728540960e+02, 4.1118400931917e+01, 1.2851718599745e+02, 3.3730862119643e-03,-4.2909292101731e-04, 8.2033496816897e-05, 1.0435544945627e-05, 2.9276327197315e-03,-4.0528826726795e-04, 1.1407615171892e-04, 1.5792187850324e-05
90,876.23,0.700,-11.908,5.6569377146876e+01,2.2459,71.3993,0.4892,13.5617,0.4682,0.0000,1.0659,0.1358,0.6332,0.0000,0.0000,2.3135,3.0970,3.6245,0.2746,2.9371,0.0000,0.0000,0.0000,0.0000,-9.3155313883254e+02,-7.6599774376483e+02,1.4403898849852e+02,2.5187755883919e+01,7.6371122675936e+01,5.8974278e-01,5.0314491e-02,1.7961696e-03,4.1583179e-03,6.7732023e+00,3.1456559e-02,4.7240088e-03,9.2517379e-03,3.0155424e+00,1.2496314e+00,2.5454931e-02,3.9853120e-06,5.9923388e-03,4.7738190e-01,6.3555233e-01,4.7149831e-01,4.7149831e-01,4.7149831e-01,1.3081407e-01,6.4414,4.3429775265226e+01,2.6263,-6.9385838295161e+02,-5.8392175999103e+02,9.5648709990451e+01,1.6536270633048e+01,5.2062221121061e+01,-1.6254115217842e+03,-1.3499195037559e+03, 2.3968769848897e+02, 4.1724026516968e+01, 1.2843334379700e+02, 4.2180174165484e-03,-1.5258999623767e-03, 1.0109324934958e-04, 3.6571253777633e-05, 2.7950143239976e-03,-3.9171192663663e-04, 1.1096718329647e-04, 1.5551680286322e-05
91,876.23,0.700,-11.908,5.6629690125549e+01,2.2459,71.3993,0.4892,13.5617,0.4682,0.0000,1.0659,0.1358,0.6332,0.0000,0.0000,2.3135,3.0970,3.6245,0.2746,2.9371,0.0000,0.0000,0.0000,0.0000,-9.3254633952575e+02,-7.6681443307474e+02,1.4419255958026e+02,2.5214610494311e+01,7.6452547823708e+01,5.8974278e-01,5.0314491e-02,1.7961696e-03,4.1583179e-03,6.7732023e+00,3.1456559e-02,4.7240088e-03,9.2517379e-03,3.0155424e+00,1.2496314e+00,2.5454931e-02,3.9853120e-06,5.9923388e-03,4.7738190e-01,6.3555233e-01,4.7149831e-01,4.7149831e-01,4.7149831e-01,1.3081407e-01,6.4414,4.3370309874408e+01,2.7435,-6.9212153228039e+02,-5.8328655437661e+02,9.4690240231120e+01,1.5808448857586e+01,5.1788894079401e+01,-1.6246678718061e+03,-1.3501009874514e+03, 2.3888279981138e+02, 4.1023059351897e+01, 1.2824144190311e+02, 3.2542143339155e-03,-4.1654659058525e-04, 7.9326466268660e-05, 1.0153962117064e-05, 2.7979943044718e-03,-3.9212956095160e-04, 1.1096718329649e-04, 1.5551680286319e-05
92,876.23,0.700,-11.908,5.6629752526947e+01,2.2459,71.3993,0.4892,13.5617,0.4682,0.0000,1.0659,0.1358,0.6332,0.0000,0.0000,2.3135,3.0970,3.6245,0.2746,2.9371,0.0000,0.0000,0.0000,0.0000,-9.3254739280471e+02,-7.6681522042158e+02,1.4419273786488e+02,2.5214636211145e+01,7.6452636602155e+01,5.8974268e-01,5.0314447e-02,1.7961751e-03,4.1583251e-03,6.7732008e+00,3.1456637e-02,4.7240030e-03,9.2517591e-03,3.0155422e+00,1.2496317e+00,2.5454969e-02,3.9853367e-06,5.9923462e-03,4.7738080e-01,6.3555265e-01,4.7149872e-01,4.7149872e-01,4.7149872e-01,1.3081374e-01,6.4413,4.3370247481108e+01,2.7435,-6.9212058021681e+02,-5.8328569797490e+02,9.4690122141062e+01,1.5808426011853e+01,5.1788821628693e+01,-1.6246679730215e+03,-1.3501009183965e+03, 2.3888286000594e+02, 4.1023062222997e+01, 1.2824145823085e+02, 3.2542154089887e-03,-4.1654679753686e-04, 7.9326486923359e-05, 1.0153966451177e-05, 2.7979960426511e-03,-3.9212980578110e-04, 1.1096713905451e-04, 1.5551674134715e-05
93,877.43,0.650,-11.891,5.5627580275198e+01,2.2494,71.6688,0.4985,13.4686,0.4647,0.0000,1.0606,0.1382,0.6272,0.0000,0.0000,2.2989,3.0199,3.6741,0.2796,2.8008,0.0000,0.0000,0.0000,0.0000,-9.1571706860208e+02,-7.5339124631801e+02,1.4108212215340e+02,2.4730451103207e+01,7.4946888159602e+01,5.9562513e-01,5.0416258e-02,1.7864163e-03,4.2024792e-03,6.9219505e+00,3.1997821e-02,4.9519992e-03,9.2013721e-03,3.0829302e+00,1.2713510e+00,2.5407628e-02,3.9829140e-06,6.0134630e-03,4.9369074e-01,6.3307142e-01,4.7566731e-01,4.7566731e-01,4.7566731e-01,1.2328425e-01,6.5500,4.4371468307417e+01,2.6171,-7.0942820163947e+02,-5.9690049396132e+02,9.7801123548349e+01,1.6954601898559e+01,5.3202900806218e+01,-1.6251452702415e+03,-1.3502917402793e+03, 2.3888324570175e+02, 4.1685053001766e+01, 1.2814978896582e+02, 4.1508525167137e-03,-1.6935600734668e-03, 9.9576520066746e-05, 4.0627513977132e-05, 2.6642938326008e-03,-3.7832982130831e-04, 1.0773332930653e-04, 1.5298136687011e-05
94,877.43,0.650,-11.891,5.5686719660859e+01,2.2494,71.6688,0.4985,13.4686,0.4647,0.0000,1.0606,0.1382,0.6272,0.0000,0.0000,2.2989,3.0199,3.6741,0.2796,2.8008,0.0000,0.0000,0.0000,0.0000,-9.1669059548583e+02,-7.5419219964454e+02,1.4123211088186e+02,2.4756742803802e+01,7.5026566493646e+01,5.9562513e-01,5.0416258e-02,1.7864163e-03,4.2024792e-03,6.9219505e+00,3.1997821e-02,4.9519992e-03,9.2013721e-03,3.0829302e+00,1.2713510e+00,2.5407628e-02,3.9829140e-06,6.0134630e-03,4.9369074e-01,6.3307142e-01,4.7566731e-01,4.7566731e-01,4.7566731e-01,1.2328425e-01,6.5500,4.4313280339091e+01,2.7406,-7.0771022735818e+02,-5.9628439859426e+02,9.6843448340626e+01,1.6169079424294e+01,5.2937264282331e+01,-1.6244008228440e+03,-1.3504765982388e+03, 2.3807555922249e+02, 4.0925822228095e+01, 1.2796383077598e+02, 3.1343470132888e-03,-4.0377385103609e-04, 7.6586048676552e-05, 9.8659923992659e-06, 2.6671263250408e-03,-3.7873203533785e-04, 1.0773332930660e-04, 1.5298136687016e-05
95,877.43,0.650,-11.891,5.5686649312458e+01,2.2494,71.6689,0.4985,13.4686,0.4647,0.0000,1.0606,0.1382,0.6272,0.0000,0.0000,2.2989,3.0199,3.6741,0.2796,2.8008,0.0000,0.0000,0.0000,0.0000,-9.1668940784793e+02,-7.5419131241219e+02,1.4123190972193e+02,2.4756713822425e+01,7.5026466454191e+01,5.9562524e-01,5.0416309e-02,1.7864100e-03,4.2024708e-03,6.9219525e+00,3.1997730e-02,4.9520065e-03,9.2013477e-03,3.0829306e+00,1.2713506e+00,2.5407585e-02,3.9828853e-06,6.0134543e-03,4.9369206e-01,6.3307106e-01,4.7566684e-01,4.7566684e-01,4.7566684e-01,1.2328461e-01,6.5500,4.4313350674705e+01,2.7406,-7.0771129854948e+02,-5.9628536490135e+02,9.6843580593827e+01,1.6169105173877e+01,5.2937345852090e+01,-1.6244007063974e+03,-1.3504766773135e+03, 2.3807549031575e+02, 4.0925818996301e+01, 1.2796381230628e+02, 3.1343458198299e-03,-4.0377362103968e-04, 7.6586025562815e-05, 9.8659875585183e-06, 2.6671243843994e-03,-3.7873176258137e-04, 1.0773337703583e-04, 1.5298143578261e-05
96,878.66,0.600,-11.873,5.4668061761341e+01,2.2530,71.9475,0.5085,13.3719,0.4610,0.0000,1.0550,0.1408,0.6206,0.0000,0.0000,2.2849,2.9383,3.7254,0.2848,2.6612,0.0000,0.0000,0.0000,0.0000,-8.9958482888169e+02,-7.4054526273393e+02,1.3807854623851e+02,2.4264285741023e+01,7.3498721559268e+01,6.0187086e-01,5.0547777e-02,1.7758114e-03,4.2489681e-03,7.0765373e+00,3.2566491e-02,5.1989091e-03,9.1429105e-03,3.1538348e+00,1.2939894e+00,2.5367567e-02,3.9737879e-06,6.0331854e-03,5.1110193e-01,6.3048707e-01,4.7994140e-01,4.7994140e-01,4.7994140e-01,1.1550784e-01,6.6646,4.5330870993177e+01,2.6068,-7.2529744822074e+02,-6.1012005182197e+02,9.9997301548863e+01,1.7389793636820e+01,5.4365554751047e+01,-1.6248822771024e+03,-1.3506653145559e+03, 2.3807584778737e+02, 4.1654079377842e+01, 1.2786427631031e+02, 4.0906010547482e-03,-1.9072706493412e-03, 9.8204092272512e-05, 4.5788328006014e-05, 2.5323299037056e-03,-3.6470602917454e-04, 1.0436449400298e-04, 1.5030569334169e-05
97,878.66,0.600,-11.873,5.4726020479227e+01,2.2530,71.9475,0.5085,13.3719,0.4610,0.0000,1.0550,0.1408,0.6206,0.0000,0.0000,2.2849,2.9383,3.7254,0.2848,2.6612,0.0000,0.0000,0.0000,0.0000,-9.0053856277391e+02,-7.4133038392887e+02,1.3822493620096e+02,2.4290010576456e+01,7.3576644418261e+01,6.0187086e-01,5.0547777e-02,1.7758114e-03,4.2489681e-03,7.0765373e+00,3.2566491e-02,5.1989091e-03,9.1429105e-03,3.1538348e+00,1.2939894e+00,2.5367567e-02,3.9737879e-06,6.0331854e-03,5.1110193e-01,6.3048707e-01,4.7994140e-01,4.7994140e-01,4.7994140e-01,1.1550784e-01,6.6646,4.5273979520723e+01,2.7378,-7.2359834987265e+02,-6.0952333179331e+02,9.9040213954638e+01,1.6536623557889e+01,5.4107654875679e+01,-1.6241369126466e+03,-1.3508537157222e+03, 2.3726515015560e+02, 4.0826634134345e+01, 1.2768429929394e+02, 3.0134762318172e-03,-3.9077196214072e-04, 7.3811527590079e-05, 9.5714959223639e-06, 2.5350146631394e-03,-3.6509268809722e-04, 1.0436449400300e-04, 1.5030569334173e-05
98,878.65,0.600,-11.873,5.4725805970806e+01,2.2530,71.9476,0.5085,13.3718,0.4610,0.0000,1.0550,0.1408,0.6206,0.0000,0.0000,2.2849,2.9383,3.7254,0.2848,2.6612,0.0000,0.0000,0.0000,0.0000,-9.0053494062905e+02,-7.4132767990904e+02,1.3822432222224e+02,2.4289922243208e+01,7.3576339506094e+01,6.0187123e-01,5.0547936e-02,1.7757916e-03,4.2489413e-03,7.0765443e+00,3.2566201e-02,5.1989332e-03,9.1428345e-03,3.1538363e+00,1.2939885e+00,2.5367436e-02,3.9736979e-06,6.0331577e-03,5.1110624e-01,6.3048592e-01,4.7993993e-01,4.7993993e-01,4.7993993e-01,1.1550893e-01,6.6646,4.5274193977888e+01,2.7378,-7.2360160909908e+02,-6.0952628103416e+02,9.9040614308314e+01,1.6536702051183e+01,5.4107903238147e+01,-1.6241365497281e+03,-1.3508539609432e+03, 2.3726493653055e+02, 4.0826624294391e+01, 1.2768424274424e+02, 3.0134726495553e-03,-3.9077127142709e-04, 7.3811457636710e-05, 9.5714813110516e-06, 2.5350088043937e-03,-3.6509186684115e-04, 1.0436463233646e-04, 1.5030590184093e-05
99,879.91,0.550,-11.855,5.3690334310073e+01,2.2569,72.2362,0.5193,13.2711,0.4571,0.0000,1.0489,0.1435,0.6134,0.0000,0.0000,2.2716,2.8522,3.7785,0.2903,2.5180,0.0000,0.0000,0.0000,0.0000,-8.8314786817030e+02,-7.2745352033278e+02,1.3502657367191e+02,2.3789003792863e+01,7.2025965321402e+01,6.0851871e-01,5.0713101e-02,1.7642950e-03,4.2979108e-03,7.2376291e+00,3.3164918e-02,5.4671550e-03,9.0755552e-03,3.2286867e+00,1.3176625e+00,2.5335271e-02,3.9571637e-06,6.0512847e-03,5.2974950e-01,6.2780171e-01,4.8433909e-01,4.8433909e-01,4.8433909e-01,1.0747627e-01,6.7860,4.6308468462722e+01,2.5951,-7.4147448741048e+02,-6.2358668163361e+02,1.0223869210951e+02,1.7844905313167e+01,5.5550840576570e+01,-1.6246223555808e+03,-1.3510402019664e+03, 2.3726526578141e+02, 4.1633909106029e+01, 1.2757680589797e+02, 4.0397840962373e-03,-2.1849002770918e-03, 9.7031102362960e-05, 5.2478864560316e-05, 2.3990850061936e-03,-3.5083504650601e-04, 1.0084848558952e-04, 1.4747782192177e-05
100,879.91,0.550,-11.855,5.3747117368238e+01,2.2569,72.2362,0.5193,13.2711,0.4571,0.0000,1.0489,0.1435,0.6134,0.0000,0.0000,2.2716,2.8522,3.7785,0.2903,2.5180,0.0000,0.0000,0.0000,0.0000,-8.8408188799726e+02,-7.2822287735175e+02,1.3516937818012e+02,2.3814163114430e+01,7.2102140197774e+01,6.0851871e-01,5.0713101e-02,1.7642950e-03,4.2979108e-03,7.2376291e+00,3.3164918e-02,5.4671550e-03,9.0755552e-03,3.2286867e+00,1.3176625e+00,2.5335271e-02,3.9571637e-06,6.0512847e-03,5.2974950e-01,6.2780171e-01,4.8433909e-01,4.8433909e-01,4.8433909e-01,1.0747627e-01,6.7860,4.6252882631718e+01,2.7350,-7.3979388706706e+02,-6.2300949986472e+02,1.0128174774053e+02,1.6911258139893e+01,5.5300648897251e+01,-1.6238757750643e+03,-1.3512323772165e+03, 2.3645112592065e+02, 4.0725421254323e+01, 1.2740278909503e+02, 2.8915712318202e-03,-3.7753575391158e-04, 7.1001628534738e-05, 9.2702725296304e-06, 2.4016222856739e-03,-3.5120609070065e-04, 1.0084848558960e-04, 1.4747782192180e-05
101,879.91,0.550,-11.855,5.3746746982826e+01,2.2569,72.2363,0.5193,13.2711,0.4571,0.0000,1.0489,0.1435,0.6134,0.0000,0.0000,2.2716,2.8521,3.7785,0.2903,2.5180,0.0000,0.0000,0.0000,0.0000,-8.8407563224783e+02,-7.2821821109239e+02,1.3516831686114e+02,2.3814010667468e+01,7.2101613928442e+01,6.0851939e-01,5.0713383e-02,1.7642601e-03,4.2978626e-03,7.2376430e+00,3.3164395e-02,5.4672008e-03,9.0754209e-03,3.2286900e+00,1.3176611e+00,2.5335041e-02,3.9570040e-06,6.0512346e-03,5.2975747e-01,6.2779969e-01,4.8433651e-01,4.8433651e-01,4.8433651e-01,1.0747809e-01,6.7861,4.6253252904951e+01,2.7350,-7.3979950123385e+02,-6.2301459734403e+02,1.0128243349948e+02,1.6911393620336e+01,5.5301077044834e+01,-1.6238751334817e+03,-1.3512328084364e+03, 2.3645075036063e+02, 4.0725404287804e+01, 1.2740269097328e+02, 2.8915651454611e-03,-3.7753458055919e-04, 7.1001508665858e-05, 9.2702475803842e-06, 2.4016122731522e-03,-3.5120469171317e-04, 1.0084871073116e-04, 1.4747817854678e-05
102,881.21,0.500,-11.836,5.2693611380065e+01,2.2611,72.5357,0.5310,13.1660,0.4530,0.0000,1.0424,0.1464,0.6054,0.0000,0.0000,2.2588,2.7611,3.8335,0.2961,2.3708,0.0000,0.0000,0.0000,0.0000,-8.6639251206606e+02,-7.1410574028410e+02,1.3192352826487e+02,2.3304195791223e+01,7.0527516716859e+01,6.1561514e-01,5.0917212e-02,1.7518009e-03,4.3494475e-03,7.4060660e+00,3.3795907e-02,5.7596608e-03,8.9983811e-03,3.3080173e+00,1.3425153e+00,2.5311273e-02,3.9321877e-06,6.0675136e-03,5.4979679e-01,6.2501874e-01,4.8888434e-01,4.8888434e-01,4.8888434e-01,9.9180994e-02,6.9152,4.7305044427406e+01,2.5815,-7.5797268128664e+02,-6.3731066242030e+02,1.0452752442083e+02,1.8324362165761e+01,5.6759788485294e+01,-1.6243651933527e+03,-1.3514164027044e+03, 2.3645105268570e+02, 4.1628557956984e+01, 1.2728730520215e+02, 4.0019980276089e-03,-2.5539979142479e-03, 9.6135879406255e-05, 6.1352063093010e-05, 2.2644792518080e-03,-3.3670653566266e-04, 9.7170452569784e-05, 1.4448322468586e-05
103,881.21,0.500,-11.836,5.2749240036899e+01,2.2611,72.5357,0.5310,13.1660,0.4530,0.0000,1.0424,0.1464,0.6054,0.0000,0.0000,2.2588,2.7611,3.8335,0.2961,2.3708,0.0000,0.0000,0.0000,0.0000,-8.6730716282688e+02,-7.1485962186728e+02,1.3206279996195e+02,2.3328798035718e+01,7.0601972631386e+01,6.1561514e-01,5.0917212e-02,1.7518009e-03,4.3494475e-03,7.4060660e+00,3.3795907e-02,5.7596608e-03,8.9983811e-03,3.3080173e+00,1.3425153e+00,2.5311273e-02,3.9321877e-06,6.0675136e-03,5.4979679e-01,6.2501874e-01,4.8888434e-01,4.8888434e-01,4.8888434e-01,9.9180994e-02,6.9152,4.7250759963055e+01,2.7323,-7.5630967345290e+02,-6.3675305110206e+02,1.0356993758155e+02,1.7293271243663e+01,5.6517187342258e+01,-1.6236168362798e+03,-1.3516126729693e+03, 2.3563273754351e+02, 4.0622069279381e+01, 1.2711915997364e+02, 2.7685624615517e-03,-3.6405542000401e-04, 6.8154146518504e-05, 8.9620107114730e-06, 2.2668698630403e-03,-3.3706199682455e-04, 9.7170452569807e-05, 1.4448322468585e-05
